"","year","quarter","vlength","fishing_tech","gear","mesh_size_range","target_assemblage","metier","supra_region","sub_region","specon_tech","species","deep","rectangle_type","id","cscode.x","tot_fish_weight","tot_fish_value","rectangle_lon","rectangle_lat","n_csq","s_csq","w_csq","e_csq","cscode.y","csq_x","csq_y","s_ices","w_ices","n_ices","e_ices","ices_x","ices_y","type","areakm2","F_AREA","F_SUBAREA","F_DIVISION","SECT_COD","TSECT_COD","SMU_NAME","SMU_NAME_F","F_GSA","F_GSA_LIB","CENTER_X","CENTER_Y","SMU_CODE","tot_fish_day","LPUE"
"2933",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"OCC",NA,"05*05","13G0","1401:120:2",0.352,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,94,0.00374468085106383
"2934",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"OCC",NA,"05*05","13G0","1401:120:2",0.352,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,94,0.00374468085106383
"2935",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"POD",NA,"05*05","13G0","1401:120:2",0.143,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,94,0.00152127659574468
"2936",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"POD",NA,"05*05","13G0","1401:120:2",0.143,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,94,0.00152127659574468
"2937",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQM",NA,"05*05","13G0","1401:120:2",6.709,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,94,0.0713723404255319
"2938",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQM",NA,"05*05","13G0","1401:120:2",6.709,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,94,0.0713723404255319
"2939",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQR",NA,"05*05","13G0","1401:120:2",0.04,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,94,0.000425531914893617
"2940",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQR",NA,"05*05","13G0","1401:120:2",0.04,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,94,0.000425531914893617
"2941",2021,"1","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"CTC",NA,"05*05","13G0","1401:120:2",0.67,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,477,0.00140461215932914
"2942",2021,"1","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"CTC",NA,"05*05","13G0","1401:120:2",0.67,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,477,0.00140461215932914
"2943",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARA",NA,"05*05","13G0","1401:120:2",0.476,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,58,0.00820689655172414
"2944",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARA",NA,"05*05","13G0","1401:120:2",0.476,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,58,0.00820689655172414
"2945",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARS",NA,"05*05","13G0","1401:120:2",0.844,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,58,0.014551724137931
"2946",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARS",NA,"05*05","13G0","1401:120:2",0.844,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,58,0.014551724137931
"2947",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"DPS",NA,"05*05","13G0","1401:120:2",0.64,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,58,0.0110344827586207
"2948",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"DPS",NA,"05*05","13G0","1401:120:2",0.64,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,58,0.0110344827586207
"2949",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"GRE",NA,"05*05","13G0","1401:120:2",0.256,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,58,0.00441379310344828
"2950",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"GRE",NA,"05*05","13G0","1401:120:2",0.256,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,58,0.00441379310344828
"2951",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HKE",NA,"05*05","13G0","1401:120:2",0.384,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,58,0.00662068965517241
"2952",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HKE",NA,"05*05","13G0","1401:120:2",0.384,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,58,0.00662068965517241
"2953",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MON",NA,"05*05","13G0","1401:120:2",0.744,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,58,0.0128275862068966
"2954",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MON",NA,"05*05","13G0","1401:120:2",0.744,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,58,0.0128275862068966
"2955",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"NEP",NA,"05*05","13G0","1401:120:2",1.184,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,58,0.0204137931034483
"2956",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"NEP",NA,"05*05","13G0","1401:120:2",1.184,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,58,0.0204137931034483
"2957",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARA",NA,"05*05","13G0","1401:120:2",0.597,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.000937205651491366
"2958",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARA",NA,"05*05","13G0","1401:120:2",0.597,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.000937205651491366
"2959",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARS",NA,"05*05","13G0","1401:120:2",19.42,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.0304866562009419
"2960",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARS",NA,"05*05","13G0","1401:120:2",19.42,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.0304866562009419
"2961",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"DPS",NA,"05*05","13G0","1401:120:2",55.955,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.0878414442700157
"2962",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"DPS",NA,"05*05","13G0","1401:120:2",55.955,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.0878414442700157
"2963",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"GRE",NA,"05*05","13G0","1401:120:2",0.992,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.00155729984301413
"2964",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"GRE",NA,"05*05","13G0","1401:120:2",0.992,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.00155729984301413
"2965",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HKE",NA,"05*05","13G0","1401:120:2",23.942,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.037585557299843
"2966",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HKE",NA,"05*05","13G0","1401:120:2",23.942,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.037585557299843
"2967",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HOM",NA,"05*05","13G0","1401:120:2",15.447,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.0242496075353218
"2968",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HOM",NA,"05*05","13G0","1401:120:2",15.447,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.0242496075353218
"2969",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MON",NA,"05*05","13G0","1401:120:2",14.684,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.0230518053375196
"2970",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MON",NA,"05*05","13G0","1401:120:2",14.684,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.0230518053375196
"2971",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MSF",NA,"05*05","13G0","1401:120:2",5.188,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.00814442700156986
"2972",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MSF",NA,"05*05","13G0","1401:120:2",5.188,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.00814442700156986
"2973",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MTS",NA,"05*05","13G0","1401:120:2",1.201,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.00188540031397174
"2974",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MTS",NA,"05*05","13G0","1401:120:2",1.201,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.00188540031397174
"2975",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MUR",NA,"05*05","13G0","1401:120:2",4.858,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.00762637362637363
"2976",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MUR",NA,"05*05","13G0","1401:120:2",4.858,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.00762637362637363
"2977",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MUT",NA,"05*05","13G0","1401:120:2",17.383,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.0272888540031397
"2978",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MUT",NA,"05*05","13G0","1401:120:2",17.383,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.0272888540031397
"2979",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"NEP",NA,"05*05","13G0","1401:120:2",25.28,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.0396860282574568
"2980",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"NEP",NA,"05*05","13G0","1401:120:2",25.28,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.0396860282574568
"2981",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"OCC",NA,"05*05","13G0","1401:120:2",4.631,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.00727001569858713
"2982",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"OCC",NA,"05*05","13G0","1401:120:2",4.631,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.00727001569858713
"2983",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"POD",NA,"05*05","13G0","1401:120:2",1.884,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.00295761381475667
"2984",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"POD",NA,"05*05","13G0","1401:120:2",1.884,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.00295761381475667
"2985",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQM",NA,"05*05","13G0","1401:120:2",21.199,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.0332794348508634
"2986",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQM",NA,"05*05","13G0","1401:120:2",21.199,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.0332794348508634
"2987",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQR",NA,"05*05","13G0","1401:120:2",1.025,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.00160910518053375
"2988",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQR",NA,"05*05","13G0","1401:120:2",1.025,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,0.00160910518053375
"2989",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"TGS",NA,"05*05","13G0","1401:120:2",0.045,0,10.75,42.25,42.5,42,10,10.5,"1401:120:1",10.25,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,7.06436420722135e-05
"2990",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"TGS",NA,"05*05","13G0","1401:120:2",0.045,0,10.75,42.25,42.5,42,10.5,11,"1401:120:2",10.75,42.25,42,10,42.5,11,10.5,42.25,"sea",2291.68,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,637,7.06436420722135e-05
